"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"USLV","VelocityShares 3x Long Silver ETN linked to the S&P GSCI Silve","18.42","$36.15M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/uslv"
"TVIZ","VelocityShares Daily 2x VIX Medium Term ETN","17.39","$738935.88","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/tviz"
"TVIX","VelocityShares Daily 2x VIX Short Term ETN","1.13","$15.73M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/tvix"
"ZIV","VelocityShares Daily Inverse VIX Medium Term ETN","45.04","$41.44M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ziv"
"XIV","VelocityShares Daily Inverse VIX Short Term ETN","41.82","$648.79M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/xiv"
"VIIZ","VelocityShares VIX Medium Term ETN","16.63","$2.08M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/viiz"
"VIIX","VelocityShares VIX Short Term ETN","28.07","$4.71M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/viix"
"APPY","Venaxis, Inc.","0.5515","$17.09M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/appy"
"VRA","Vera Bradley, Inc.","14.21","$566.1M","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vra"
"VCYT","Veracyte, Inc.","8.97","$202.29M","2013","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/vcyt"
"VSTM","Verastem, Inc.","8.53","$306.7M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vstm"
"VCEL","Vericel Corporation","3.3","$78.49M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vcel"
"VRNT","Verint Systems Inc.","61.6","$3.75B","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/vrnt"
"VRSN","VeriSign, Inc.","64.15","$7.47B","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsn"
"VRSK","Verisk Analytics, Inc.","75.71","$12B","2009","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsk"
"VBTX","Veritex Holdings, Inc.","14.51","$137.62M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/vbtx"
"VRML","Vermillion, Inc.","1.76","$75.88M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vrml"
"VSAR","Versartis, Inc.","17.49","$511.76M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vsar"
"VTNR","Vertex Energy, Inc","1.94","$54.67M","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/vtnr"
"VRTX","Vertex Pharmaceuticals Incorporated","125.6","$30.6B","1991","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrtx"
"VRTA","Vestin Realty Mortgage I, Inc.","3.69","$5.09M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vrta"
"VRTB","Vestin Realty Mortgage II, Inc.","3.77","$9.72M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vrtb"
"VIA","Viacom Inc.","69.25","$3.5B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/via"
"VIAB","Viacom Inc.","69.17","$24.57B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/viab"
"VSAT","ViaSat, Inc.","60.29","$2.87B","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/vsat"
"VIAS","Viasystems Group, Inc.","17.76","$371.15M","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/vias"
"VICL","Vical Incorporated","0.92","$83.96M","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vicl"
"VICR","Vicor Corporation","15.34","$593.27M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vicr"
"VBND","Vident Core U.S. Bond Strategy Fund","50.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vbnd"
"VUSE","Vident Core US Equity ETF","27.55","$187.34M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vuse"
"VIDI","Vident International Equity Fund","24.81","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vidi"
"VDTH","Videocon d2h Limited","11.26","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/vdth"
"VRAY","ViewRay Incorporated","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vray"
"VIEW","Viewtran Group, Inc.","1.4","$38.52M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/view"
"VGGL","Viggle Inc.","2.62","$44.02M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/vggl"
"VKTX","Viking Therapeutics, Inc.","9.1","$78.75M","2015","n/a","n/a","http://www.nasdaq.com/symbol/vktx"
"VBFC","Village Bank and Trust Financial Corp.","19.66","$6.89M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vbfc"
"VLGEA","Village Super Market, Inc.","32.66","$459.12M","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/vlgea"
"VIMC","Vimicro International Corporation","13.48","$323.13M","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/vimc"
"VIP","VimpelCom Ltd.","5.46","$9.59B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vip"
"VNOM","Viper Energy Partners LP","20.55","$1.64B","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnom"
"VIRC","Virco Manufacturing Corporation","2.66","$39.51M","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/virc"
"VA","Virgin America Inc.","28.53","$1.23B","2014","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/va"
"VIRT","Virtu Financial, Inc.","21.4","$2.96B","2015","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/virt"
"VSCP","VirtualScopics, Inc.","2.76","$8.27M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vscp"
"VRTS","Virtus Investment Partners, Inc.","132.4","$1.18B","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/vrts"
"VRTU","Virtusa Corporation","40.43","$1.2B","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/vrtu"
"VISN","VisionChina Media, Inc.","14.61","$74.19M","2007","Technology","Advertising","http://www.nasdaq.com/symbol/visn"
"VTAE","Vitae Pharmaceuticals, Inc.","14.14","$308.67M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtae"
"VTL","Vital Therapies, Inc.","24.48","$587.36M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtl"
"VVUS","VIVUS, Inc.","2.31","$239.97M","1994","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vvus"
"VOD","Vodafone Group Plc","34.93","$92.58B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vod"
"VLTC","Voltari Corporation","10.45","$94.71M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vltc"
"VOXX","VOXX International Corporation","8.97","$216.4M","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/voxx"
"VRNG","Vringo, Inc.","0.7121","$66.51M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/vrng"
"VRNGW","Vringo, Inc.","0.0499","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/vrngw"
"VSEC","VSE Corporation","66.26","$355.63M","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/vsec"
"VUZI","Vuzix Corporation","6.27","$99.46M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/vuzi"
"VWR","VWR Corporation","26.52","$3.48B","2014","Consumer Durables","Diversified Electronic Products","http://www.nasdaq.com/symbol/vwr"
"WGBS","WaferGen Bio-systems, Inc.","4.33","$24.51M","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wgbs"
"WBA","Walgreens Boots Alliance, Inc.","83.46","$91.03B","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/wba"
"WRES","Warren Resources, Inc.","1.05","$85.19M","2004","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wres"
"WAFD","Washington Federal, Inc.","21.46","$2.07B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wafd"
"WAFDW","Washington Federal, Inc.","5.3","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wafdw"
"WASH","Washington Trust Bancorp, Inc.","36.47","$611.3M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wash"
"WFBI","WashingtonFirst Bankshares Inc","16.0205","$153.33M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wfbi"
"WSBF","Waterstone Financial, Inc.","12.7","$437.11M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wsbf"
"WAVX","Wave Systems Corp.","0.78","$40.16M","1994","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/wavx"
"WAYN","Wayne Savings Bancshares Inc.","13.15","$36.91M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wayn"
"WSTG","Wayside Technology Group, Inc.","18.49","$88.82M","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/wstg"
"WDFC","WD-40 Company","81.67","$1.19B","1973","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wdfc"
"WWWW","Web.com Group, Inc.","21.06","$1.09B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/wwww"
"WBMD","WebMD Health Corp","43","$1.6B","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wbmd"
"WB","Weibo Corporation","16.62","$3.38B","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/wb"
"WEBK","Wellesley Bancorp, Inc.","18.894","$46.46M","2012","Finance","Banks","http://www.nasdaq.com/symbol/webk"
"WEN","Wendy&#39;s Company (The)","10.15","$3.7B","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/wen"
"WERN","Werner Enterprises, Inc.","27.26","$1.97B","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/wern"
"WSBC","WesBanco, Inc.","31.2","$1.2B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsbc"
"WTBA","West Bancorporation","18.95","$303.94M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtba"
"WSTC","West Corporation","31.22","$2.65B","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wstc"
"WMAR","West Marine, Inc.","10.03","$246.2M","1993","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/wmar"
"WABC","Westamerica Bancorporation","43.19","$1.11B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wabc"
"WBB","Westbury Bancorp, Inc.","17.25","$84.95M","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/wbb"
"WSTL","Westell Technologies, Inc.","1.21","$72.83M","1995","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/wstl"
"WDC","Western Digital Corporation","99.33","$22.95B","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/wdc"
"WFD","Westfield Financial, Inc.","7.76","$145.19M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wfd"
"WLB","Westmoreland Coal Company","28.65","$512.96M","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/wlb"
"WPRT","Westport Innovations Inc","4.74","$305.27M","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wprt"
"WEYS","Weyco Group, Inc.","28.64","$310.52M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/weys"
"WHLR","Wheeler Real Estate Investment Trust, Inc.","2.3145","$18.13M","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlr"
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","24.41","$17.58M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrp"
"WHLRW","Wheeler Real Estate Investment Trust, Inc.","0.114","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrw"
"WHF","WhiteHorse Finance, Inc.","12.75","$191.03M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/whf"
"WHFBL","WhiteHorse Finance, Inc.","25.2201","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/whfbl"
"WFM","Whole Foods Market, Inc.","48.175","$17.38B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/wfm"
"WILN","Wi-Lan Inc","2.43","$293.42M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/wiln"
"WHLM","Wilhelmina International, Inc.","5.2","$30.52M","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/whlm"
"WVVI","Willamette Valley Vineyards, Inc.","6.6001","$32.34M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/wvvi"
"WLDN","Willdan Group, Inc.","14.33","$111.84M","2006","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/wldn"
"WLFC","Willis Lease Finance Corporation","18.9","$157.47M","1996","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/wlfc"
"WIBC","Wilshire Bancorp, Inc.","10.51","$823.25M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wibc"
"WIN","Windstream Holdings, Inc.","11.52","$1.16B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/win"
"WINA","Winmark Corporation","90.03","$450.11M","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/wina"
"WTFC","Wintrust Financial Corporation","49.13","$2.33B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfc"
"WTFCW","Wintrust Financial Corporation","26.07","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfcw"
"AGND","WisdomTree Barclays U.S. Aggregate Bond Negative Duration Fund","44.9701","$13.49M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agnd"
"AGZD","WisdomTree Barclays U.S. Aggregate Bond Zero Duration Fund","48.91","$58.69M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agzd"
"HYND","WisdomTree BofA Merrill Lynch High Yield Bond Negative Duratio","21.6","$8.64M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hynd"
"HYZD","WisdomTree BofA Merrill Lynch High Yield Bond Zero Duration Fu","24.1","$21.69M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hyzd"
"CHXF","WisdomTree China Dividend Ex-Financials Fund","64.5899","$22.61M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chxf"
"EMCG","WisdomTree Emerging Markets Consumer Growth Fund","26.3918","$21.11M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emcg"
"EMCB","WisdomTree Emerging Markets Corporate Bond Fund","73.18","$109.77M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emcb"
"DGRE","WisdomTree Emerging Markets Dividend Growth Fund","25.031","$15.02M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgre"
"DXGE","WisdomTree Germany Hedged Equity Fund","30.27","$323.89M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxge"
"WETF","WisdomTree Investments, Inc.","19.92","$2.69B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/wetf"
"DXJS","WisdomTree Japan Hedged SmallCap Equity Fund","34.6","$100.34M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxjs"
"JGBB","WisdomTree Japan Interest Rate Strategy Fund","48.805","$4.88M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jgbb"
"DXKW","WisdomTree Korea Hedged Equity Fund","22.8791","$9.15M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxkw"
"GULF","WisdomTree Middle East Dividend Fund","21.11","$50.66M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gulf"
"CRDT","WisdomTree Strategic Corporate Bond Fund","74.66","$7.47M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/crdt"
"DGRW","WisdomTree U.S. Dividend Growth Fund","31.83","$472.68M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgrw"
"DGRS","WisdomTree U.S. SmallCap Dividend Growth Fund","29.57","$26.61M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgrs"
"DXPS","WisdomTree United Kingdom Hedged Equity Fund","27.16","$23.09M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxps"
"WIX","Wix.com Ltd.","20.43","$784.9M","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/wix"
"WLRH","WL Ross Holding Corp.","10.7","$669.08M","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/wlrh"
"WLRHU","WL Ross Holding Corp.","11.65","$466M","2014","Finance","Business Services","http://www.nasdaq.com/symbol/wlrhu"
"WLRHW","WL Ross Holding Corp.","1","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/wlrhw"
"WBKC","Wolverine Bancorp, Inc.","25.76","$57.08M","2011","Finance","Banks","http://www.nasdaq.com/symbol/wbkc"
"WWD","Woodward, Inc.","47.35","$3.09B","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wwd"
"WRLD","World Acceptance Corporation","86.54","$824.85M","1991","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wrld"
"WOWO","Wowo Limited","8.9","$329.03M","2015","Technology","EDP Services","http://www.nasdaq.com/symbol/wowo"
"WPCS","WPCS International Incorporated","2.49","$1.98M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/wpcs"
"WPPGY","WPP plc","117.35","$30.89B","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/wppgy"
"WMGI","Wright Medical Group, Inc.","24.91","$1.28B","2001","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/wmgi"
"WMGIZ","Wright Medical Group, Inc.","4.2","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/wmgiz"
